,State_abv,City,CH_Latitude,CH_Longitude,State
4540,IL,Joliet,41.551478,-88.160582,Illinois
4541,IL,Lockport,41.59484904728891,-88.12314755158997,Illinois
4542,IL,Oak lawn,41.725992,-87.741336,Illinois
4543,IL,Ottawa,41.378861,-88.776278,Illinois
4544,IL,Palatine,42.136836,-88.063359,Illinois
4545,IL,Princeton,41.392997,-89.46731,Illinois
4546,IL,Springfield,39.713172,-89.648904,Illinois
4547,IL,Third Lake,42.360194,-88.000508,Illinois
4548,IL,Woodridge,41.771568,-88.042011,Illinois
4549,MI,Byron Center,42.848049,-85.72361,Michigan
4550,CO,Pueblo West,38.331954138287614,-104.728043222229,Colorado
4551,MI,Romulus,42.260689,-83.312008,Michigan
4552,MT,Hungry Horse,48.386174,-114.064508,Montana
4553,MT,Whitefish,48.399372,-114.334597,Montana
4554,NC,Mt. Airy,36.487354,-80.615319,North Carolina
4555,NC,Walnut Cove,36.31417052673279,-80.131741560791,North Carolina
4556,NY,Niagara Falls,43.104675,-78.980875,New York
4557,OK,Ardmore,34.200235,-97.166668,Oklahoma
4558,OK,Checotah,35.475386,-95.539133,Oklahoma
4559,OK,Tulsa,36.163275,-95.831195,Oklahoma
4560,VA,Stuart,36.652526,-80.283828,Virginia
4561,WI,Appleton,44.317101,-88.412521,Wisconsin
4562,CA,Los Angeles,34.035901,-118.450718,California
4563,FL,Pensacola,30.527696,-87.198188,Florida
4564,GA,Hephzibah,33.392931,-82.11295,Georgia
4565,IN,Indianapolis,39.754424,-86.047376,Indiana
4566,MS,Mantachie,34.324116,-88.492641,Mississippi
4567,OH,Columbus,40.059311,-82.956922,Ohio
4568,PA,Brookville,41.167076,-79.097076,Pennsylvania
4569,TX,Tyler,32.35346,-95.3025,Texas
4570,WI,Appleton,44.288733,-88.477893,Wisconsin
4571,CA,Anaheim,33.828596,-117.958637,California
4572,MI,Washington,42.80225,-83.003731,Michigan
4573,MO,Columbia,38.932221,-92.291088,Missouri
4574,MO,Platte City,39.360461,-94.769564,Missouri
4575,CA,Sacramento,38.495045,-121.472045,California
4576,PA,Brookville,41.167076,-79.097076,Pennsylvania
4577,MI,Imlay City,43.050163,-83.111736,Michigan
4578,CA,McClellan,38.648943,-121.40756,California
4579,GA,Perry,32.492435,-83.740402,Georgia
4580,IL,Des Plaines,42.012901,-87.924312,Illinois
4581,IN,Gary,41.605516,-87.429389,Indiana
4582,IN,Vincennes,38.650869,-87.530561,Indiana
4583,KS,Wichita,37.737099,-97.32375,Kansas
4584,TN,Memphis,35.066272,-90.052743,Tennessee
4585,TX,Waco,31.499498,-97.173412,Texas
4586,WI,Green Bay,44.548802,-88.04744,Wisconsin
4587,WI,Verona,42.971256,-89.512884,Wisconsin
4588,GA,Trenton,34.869125,-85.517598,Georgia
4589,GA,Wildwood,34.977874,-85.409257,Georgia
4590,IL,Des Plaines,42.008802,-87.90096,Illinois
4591,IL,North Aurora,41.789426,-88.320989,Illinois
4592,IN,Crawfordsville,40.077112,-86.901145,Indiana
4593,IN,Crown Point,41.419153,-87.334567,Indiana
4594,IN,Fishers,39.958139,-85.917862,Indiana
4595,IN,Fortville,39.93312,-85.845427,Indiana
4596,IN,Greenfield,39.826425,-85.770847,Indiana
4597,IN,Indianapolis,39.765081,-86.27063,Indiana
4598,IN,Indianapolis,39.912683,-86.183414,Indiana
4599,IN,Indianapolis,39.845367,-86.255218,Indiana
4600,IN,Plainfield,39.70079,-86.41093,Indiana
4601,KY,Frankfort,38.188252,-84.811615,Kentucky
4602,MI,Ann Arbor,42.294966,-83.780441,Michigan
4603,MI,Macomb,42.629029,-82.936417,Michigan
4604,MI,Mattawan,42.224,-85.78706,Michigan
4605,MN,Brooklyn Center,45.058773,-93.320113,Minnesota
4606,OH,Columbus,40.059588,-82.937742,Ohio
4607,OH,Delaware,40.306627,-83.089941,Ohio
4608,OH,Mason,39.361122,-84.306581,Ohio
4609,SC,Simpsonville,34.765453,-82.282121,South Carolina
4610,SD,Watertown,44.890686,-97.132202,South Dakota
4611,SD,Watertown,44.889813,-96.925454,South Dakota
4612,TN,Clarksville,36.514438,-87.313746,Tennessee
4613,WI,Windsor,43.195029,-89.342552,Wisconsin
4614,CA,San Diego,32.740808,-117.180829,California
4615,CA,San Diego,32.835247,-117.140075,California
4616,DE,Middletown,39.460978,-75.721034,Delaware
4617,IL,Bolingbrook,41.704658,-88.066566,Illinois
4618,IL,Cicero,41.847591,-87.74175,Illinois
4619,IL,DeKalb,41.889193,-88.688219,Illinois
4620,IL,Hanover Park,42.006469,-88.141708,Illinois
4621,IL,Normal,40.525581,-88.94791,Illinois
4622,KS,Overbrook,38.777679,-95.556655,Kansas
4623,WV,Bridgeport,39.35805,-80.267465,West Virginia
4624,CA,Barstow,34.874372,-116.951153,California
4625,CA,Barstow,34.874372,-116.951153,California
4626,CA,Edwards AFB,34.9527456521387,-117.889673675146,California
4627,AL,Athens,34.818951,-86.942404,Alabama
4628,IL,Chicago,41.852403,-87.642494,Illinois
4629,IL,Mokena,41.54544,-87.849906,Illinois
4630,IN,Indianapolis,39.761489,-86.008987,Indiana
4631,IN,Lafayette,40.37502677191287,-86.77827655952456,Indiana
4632,MN,St. Michael,45.217806,-93.598222,Minnesota
4633,PA,Williamsport,41.237004,-77.038235,Pennsylvania
4634,TX,Dallas,32.645801,-96.840907,Texas
4635,TX,Fort Worth,32.598649,-97.317542,Texas
4636,TX,Houston,29.797098,-95.267537,Texas
4637,TX,Katy,29.779825,-95.881549,Texas
4638,TX,Longview,32.4532,-94.706348,Texas
4639,OK,Choctaw,35.395749,-97.267868,Oklahoma
4640,TX,Rockwall,32.917907,-96.419128,Texas
4641,TX,Von Ormy,29.31101,-98.617826,Texas
4642,VA,Chesapeake,36.789182,-76.264405,Virginia
4643,WI,Oshkosh,44.100798,-88.541833,Wisconsin
4644,CA,Sylmar,34.303421,-118.478754,California
4645,MI,Kentwood,42.884117,-85.625519,Michigan
4646,PA,Verona,40.521657,-79.812395,Pennsylvania
4647,CA,Hayward,37.637301,-122.130035,California
4648,CA,Sacramento,38.487249,-121.396192,California
4649,IL,Moline,41.469449,-90.453071,Illinois
4650,IL,Springfield,39.838948,-89.607985,Illinois
4651,IL,Woodstock,42.29188309267793,-88.42559331219479,Illinois
4652,KS,Olathe,38.91841,-94.763102,Kansas
4653,AR,Jonesboro,35.821863,-90.570635,Arkansas
4654,CA,Orange,33.81151,-117.868017,California
4655,FL,Ocala,29.183279,-82.177634,Florida
4656,FL,Tampa,27.895255,-82.401746,Florida
4657,GA,Decatur,33.771564,-84.239687,Georgia
4658,MA,New Bedford,41.662033,-70.949338,Massachusetts
4659,NH,Pembroke,43.174856,-71.485967,New Hampshire
4660,PA,Cranberry Township,40.686369,-80.086299,Pennsylvania
4661,PA,Pittsburgh,40.431028,-80.001116,Pennsylvania
4662,TX,Denton,33.192513,-97.084966,Texas
4663,UT,Park City,40.733902,-111.499306,Utah
4664,VA,Abingdon,36.707325,-81.983574,Virginia
4665,OH,Twinsburg,41.28239831183593,-81.4410496772461,Ohio
4666,WI,Appleton,44.273684,-88.435565,Wisconsin
4667,WI,Cedarburg,43.279862,-87.988717,Wisconsin
4668,IA,Fairfield,41.01188,-91.997537,Iowa
4669,IN,Hobart,41.505956,-87.313487,Indiana
4670,MI,Lansing,42.740627,-84.641733,Michigan
4671,MI,Lansing,42.69483,-84.54755,Michigan
4672,MI,Lansing,42.747688,-84.546989,Michigan
4673,MI,Ypsilanti,42.228826,-83.644064,Michigan
4674,MN,Minneapolis,44.954552,-93.244251,Minnesota
4675,OH,Parma,41.404481,-81.711086,Ohio
4676,MA,Chelmsford,42.603512,-71.344342,Massachusetts
4677,ME,Hampden,44.780209,-68.798913,Maine
4678,OK,Arnett,36.135216,-99.777778,Oklahoma
4679,OK,Atoka,34.384344,-96.123797,Oklahoma
4680,OK,Broken Arrow,36.015447,-95.696694,Oklahoma
4681,OK,Broken Bow,33.975164,-94.748981,Oklahoma
4682,OK,Calumet,35.6311404988668,-98.11872626651764,Oklahoma
4683,OK,Calvin,34.968232,-96.250364,Oklahoma
4684,OK,Canute,35.41196158249282,-99.27570144047544,Oklahoma
4685,OK,Coalgate,34.515243,-96.222304,Oklahoma
4686,OK,Okmulgee,35.66135801854352,-95.960961167984,Oklahoma
4687,OK,Park Hill,35.808765,-94.968373,Oklahoma
4688,OK,Seiling,36.15106974773227,-98.92399646494296,Oklahoma
4689,MA,Newburyport,42.807036,-70.858963,Massachusetts
4690,MA,North Adams,42.702147,-73.119298,Massachusetts
4691,MA,North Andover,42.651781,-71.099458,Massachusetts
4692,MA,Northampton,42.366221,-72.693763,Massachusetts
4693,MA,Somerset,41.727061,-71.174001,Massachusetts
4694,MA,Westborough,42.286974,-71.577521,Massachusetts
4695,MA,Worcester,42.236014,-71.817132,Massachusetts
4696,NY,Menands,42.667569,-73.739345,New York
4697,NY,Brentwood,40.784153,-73.219269,New York
4698,NY,Cobleskill,42.679943,-74.424475,New York
4699,NY,Troy,42.749618,-73.683701,New York
4700,NY,Watertown,43.92808,-75.947296,New York
4701,RI,Middletown,41.525557,-71.274952,Rhode Island
4702,NY,Greenpoint,40.718053,-73.931508,New York
4703,NY,Syracuse,43.135479,-76.087402,New York
4704,NY,Potsdam,44.668754,-74.997273,New York
4705,NY,Rochester,43.239997,-77.57094,New York
4706,NY,Rome,43.234638,-75.504125,New York
4707,NY,Roslyn,40.7478941,-73.6403215,New York
4708,NY,Schenectady,42.804627,-73.949701,New York
4709,RI,Providence,41.79183,-71.418156,Rhode Island
4710,AL,Anniston,33.729457,-85.777558,Alabama
4711,AL,Birmingham,33.502177,-86.815662,Alabama
4712,AL,Auburn,32.614154,-85.430018,Alabama
4713,AZ,Phoenix,33.690096,-112.105899,Arizona
4714,FL,Ocala,29.165471,-82.092855,Florida
4715,MA,Boston,42.303856,-71.109589,Massachusetts
4716,MA,Boston,42.338197,-71.057123,Massachusetts
4717,NC,Apex,35.723225,-78.83186,North Carolina
4718,NC,Chapel Hill,35.848953,-79.08542,North Carolina
4719,MN,Mankato,44.18791,-94.012676,Minnesota
4720,NY,Rochester,43.239997,-77.57094,New York
4721,PA,Lock Haven,41.15737780840639,-77.34912278042604,Pennsylvania
4722,PA,Sayre,41.966439,-76.534294,Pennsylvania
4723,WI,Baldwin,44.941101,-92.373596,Wisconsin
4724,WI,Janesville,42.634544,-89.030406,Wisconsin
4725,WV,Bridgeport,39.321599,-80.229699,West Virginia
4726,GA,Savannah,32.057303,-81.120734,Georgia
4727,IA,Creston,41.064597,-94.337231,Iowa
4728,IA,Nevada,42.022963,-93.453267,Iowa
4729,KY,Ashland,38.475398,-82.647326,Kentucky
4730,KY,Elizabethtown,37.713511,-85.876068,Kentucky
4731,KY,Lexington,38.047126,-84.552417,Kentucky
4732,KY,Lexington,38.006286,-84.452392,Kentucky
4733,KY,Lexington,38.001112,-84.519684,Kentucky
4734,KY,Lexington,38.064307,-84.52041,Kentucky
4735,MI,Cheboygan,45.64776,-84.47572,Michigan
4736,MI,Davison,43.019987,-83.555254,Michigan
4737,MI,Livonia,42.366912,-83.372513,Michigan
4738,MI,Pinconning,43.847471,-83.96539,Michigan
4739,MI,Saginaw,43.415108,-83.896713,Michigan
4740,NY,Rochester,43.239997,-77.57094,New York
4741,TN,Fairview,35.972924,-87.129719,Tennessee
4742,TN,Murfreesboro,35.866292,-86.446952,Tennessee
4743,WV,Huntington,38.419687,-82.431427,West Virginia
4744,MI,Farmington Hills,42.493902,-83.427189,Michigan
4745,OK,Ralston,36.504541,-96.743595,Oklahoma
4746,OK,Red Rock,36.485395,-97.076571,Oklahoma
4747,OK,Roff,34.623169,-96.846461,Oklahoma
4748,OK,Sand Springs,36.133427,-96.103055,Oklahoma
4749,OK,Seminole,35.244904,-96.670336,Oklahoma
4750,OK,Smithville,34.46678374543672,-94.64395499905856,Oklahoma
4751,OK,Stigler,35.26026662248102,-95.09925869577026,Oklahoma
4752,OK,Stilwell,35.835427,-94.6324913,Oklahoma
4753,OK,Strafford,34.79672331880442,-96.96662834418032,Oklahoma
4754,OK,Sulphur,34.506654,-96.998562,Oklahoma
4755,OK,Wagoner,35.959439,-95.380678,Oklahoma
4756,OK,Wanette,34.962381,-97.032726,Oklahoma
4757,OK,Wellston,35.68130629187237,-97.06101978769686,Oklahoma
4758,TX,Spring Branch,29.881962,-98.451154,Texas
4759,CA,Santa Monica,34.011259,-118.496176,California
4760,MD,College Park,38.997848,-76.921936,Maryland
4761,NY,Poughkeepsie,41.663631,-73.928773,New York
4762,OK,Antlers,34.2350891707847,-95.64077805158996,Oklahoma
4763,OK,Atoka,34.34009200000001,-96.15488145767212,Oklahoma
4764,OK,Bartlesville,36.735839,-96.002084,Oklahoma
4765,OK,Broken Bow,34.0411677261941,-94.73947680489351,Oklahoma
4766,OK,Burlington,36.899748,-98.423162,Oklahoma
4767,OK,Clayton,34.59571896800563,-95.34560453107451,Oklahoma
4768,OK,Cleveland,36.28649758126537,-96.44745769549256,Oklahoma
4769,OK,Crescent,35.95663426127,-97.67351194232788,Oklahoma
4770,OK,Davis,34.5029278392398,-97.12546345403672,Oklahoma
4771,OK,Duncan,34.492931,-97.959717,Oklahoma
4772,OK,Elgin,34.782693,-98.337053,Oklahoma
4773,OK,Elgin,34.790495,-98.28386,Oklahoma
4774,OK,Eufaula,35.28772,-95.611511,Oklahoma
4775,OK,Frederick,34.387543,-99.020349,Oklahoma
4776,OK,Guymon,36.682398,-101.4705,Oklahoma
4777,OK,Hennessy,36.1164926674387,-97.89932734019776,Oklahoma
4778,OK,Hominy,36.40472677389624,-96.38862965872192,Oklahoma
4779,OK,Hugo,34.004706,-95.514137,Oklahoma
4780,OK,Idabel,33.884674,-94.82666,Oklahoma
4781,OK,Indiahoma,34.623138,-98.678375,Oklahoma
4782,OK,Jay,36.419764,-94.80338,Oklahoma
4783,OK,Laverne,36.72327640293374,-99.89061062698364,Oklahoma
4784,OK,Lawton,34.593137,-98.388733,Oklahoma
4785,OK,Lone Grove,34.17364206773549,-97.27426947354128,Oklahoma
4786,OK,Mangum,34.886157,-99.503204,Oklahoma
4787,OK,Marshall,36.145542,-97.587434,Oklahoma
4788,OK,Maysville,34.81775344568931,-97.42241310450744,Oklahoma
4789,OK,McAlester,34.89982441576385,-95.69231491534424,Oklahoma
4790,OK,Okemah,35.428892,-96.299991,Oklahoma
4791,OK,Paoli,34.826441,-97.278852,Oklahoma
4792,OK,Pawhuska,36.662987,-96.335312,Oklahoma
4793,OK,Perkins,35.972385,-97.03394,Oklahoma
4794,AZ,Phoenix,33.570958,-112.068142,Arizona
4795,AZ,Phoenix,33.784886,-111.972562,Arizona
4796,AZ,Phoenix,33.452605,-112.059251,Arizona
4797,AZ,Phoenix,33.49325,-112.068342,Arizona
4798,AZ,Phoenix,33.756042,-112.125773,Arizona
4799,AZ,Phoenix,33.41654,-112.12122,Arizona
4800,AZ,Tolleson,33.393581,-112.247634,Arizona
4801,DC,Washington,38.911108,-76.985066,District of Columbia
4802,DC,Washington,38.945917,-77.004232,District of Columbia
4803,DC,Washington,38.934851,-77.074856,District of Columbia
4804,DC,Washington,38.917787,-77.037656,District of Columbia
4805,DC,Washington,38.891929,-76.942599,District of Columbia
4806,HI,Keaau,19.63804,-155.045044,Hawaii
4807,VT,Morristown,44.547411,-72.616259,Vermont
4808,AZ,Buckeye,33.189225,-112.66623,Arizona
4809,AZ,Laveen Village,33.370335,-112.141271,Arizona
4810,AZ,Phoenix,33.625467,-112.104087,Arizona
4811,AZ,Phoenix,33.678378,-112.04365,Arizona
4812,AZ,Phoenix,33.473206,-112.095653,Arizona
4813,AZ,Phoenix,33.452263,-112.078614,Arizona
4814,AZ,Phoenix,33.479339,-112.111419,Arizona
4815,AZ,Phoenix,33.458145,-112.022735,Arizona
4816,AZ,Phoenix,33.498466,-112.012995,Arizona
4817,AZ,Phoenix,33.479493,-111.978751,Arizona
4818,AZ,Phoenix,33.463957,-112.127562,Arizona
4819,AZ,Phoenix,33.506337,-112.151947,Arizona
4820,AZ,Phoenix,33.431642,-112.051593,Arizona
4821,AZ,Phoenix,33.516159,-112.048338,Arizona
4822,AZ,Phoenix,33.51043,-112.10784,Arizona
4823,AZ,Phoenix,33.538818,-112.083446,Arizona
4824,AZ,Phoenix,33.436215,-112.117672,Arizona
4825,AZ,Phoenix,33.399569,-112.070603,Arizona
4826,AZ,Phoenix,33.405913,-112.013164,Arizona
4827,AZ,Phoenix,33.477084,-112.152082,Arizona
4828,AZ,Phoenix,33.493478,-112.195673,Arizona
4829,AZ,Phoenix,33.527174,-112.130361,Arizona
4830,AZ,Phoenix,33.600435,-112.0128,Arizona
4831,AZ,Phoenix,33.379277,-112.046849,Arizona
4832,AZ,Phoenix,33.443127,-111.996573,Arizona
4833,AZ,Phoenix,33.455728,-112.090923,Arizona
4834,AZ,Phoenix,33.548963,-112.117593,Arizona
4835,AZ,Phoenix,33.611891,-111.95749,Arizona
4836,AZ,Phoenix,33.377242,-111.992719,Arizona
4837,AZ,Phoenix,33.59642,-112.11036,Arizona
4838,AZ,Phoenix,33.633315,-112.065927,Arizona
4839,AZ,Phoenix,33.681971,-112.08565,Arizona
4840,AZ,Phoenix,33.637082,-111.996122,Arizona
4841,AZ,Phoenix,33.392616,-112.107555,Arizona
4842,AZ,Phoenix,33.466092,-112.078021,Arizona
4843,AZ,Phoenix,33.491419,-112.238184,Arizona
4844,AZ,Phoenix,33.648365,-112.113154,Arizona
4845,AZ,Phoenix,33.625647,-112.129241,Arizona
4846,AZ,Phoenix,33.305662,-111.994526,Arizona
4847,AZ,Phoenix,33.465311,-112.212415,Arizona
4848,AZ,Phoenix,33.668657,-112.026594,Arizona
4849,AZ,Phoenix,33.306798,-112.052176,Arizona
4850,AZ,Phoenix,33.712489,-112.173388,Arizona
4851,AZ,Phoenix,33.7414619,-111.99600126931152,Arizona
4852,AZ,Phoenix,33.477835,-112.04171,Arizona
4853,AZ,Phoenix,33.670526,-112.134043,Arizona
4854,AZ,Phoenix,33.68303,-111.976944,Arizona
4855,AZ,Phoenix,33.501717,-112.270698,Arizona
4856,AZ,Phoenix,33.801064,-112.128899,Arizona
4857,AZ,Phoenix,33.365159,-112.094025,Arizona
4858,AZ,Phoenix,33.437756,-112.197485,Arizona
4859,AZ,Phoenix,33.430399,-112.08027,Arizona
4860,AZ,Phoenix,33.56515,-112.110738,Arizona
4861,AZ,Phoenix,33.494233,-112.040066,Arizona
4862,CA,Blythe,33.603063,-114.598023,California
4863,IA,Dubuque,42.512003,-90.656218,Iowa
4864,KS,Olathe,38.864659,-94.845987,Kansas
4865,LA,Houma,29.577119,-90.710145,Louisiana
4866,MN,Bemidji,47.440312,-94.848403,Minnesota
4867,NE,Lincoln,40.862915,-96.637825,Nebraska
4868,OH,Akron,41.03974,-81.49017,Ohio
4869,OH,Upper Sandusky,40.9016698,-83.3450467,Ohio
4870,PA,Shippenville,41.228814,-79.431538,Pennsylvania
4871,WI,Eau Claire,44.846955,-91.588002,Wisconsin
4872,WI,New Berlin,42.94468,-88.110351,Wisconsin
4873,WI,Rice Lake,45.474701,-91.734468,Wisconsin
4874,CO,Colorado Springs,38.886479,-104.702476,Colorado
4875,IL,North Chicago,42.307515,-87.877233,Illinois
4876,KY,Alexandria,38.973812,-84.392288,Kentucky
4877,KY,Ashland,38.436376,-82.691019,Kentucky
4878,KY,Danville,37.645802,-84.776894,Kentucky
4879,KY,Florence,38.971393,-84.663251,Kentucky
4880,KY,Hebron,39.057407,-84.705157,Kentucky
4881,KY,Louisville,38.249126,-85.604813,Kentucky
4882,KY,Louisville,38.219501,-85.72921,Kentucky
4883,KY,Louisville,38.117764,-85.677773,Kentucky
4884,KY,Louisville,38.085678,-85.881393,Kentucky
4885,KY,Morehead,38.198565,-83.473787,Kentucky
4886,KY,Winchester,37.992532,-84.179031,Kentucky
4887,MD,Germantown,39.171586,-77.23556,Maryland
4888,MD,Potomac,39.042287,-77.157938,Maryland
4889,MI,Cadillac,44.2561,-85.40361,Michigan
4890,MI,Caro,43.408918,-83.383863,Michigan
4891,MI,Lake Odessa,42.764818,-85.077894,Michigan
4892,OR,Eugene,44.102657,-123.168516,Oregon
4893,TN,Brentwood,35.967762,-86.813878,Tennessee
4894,TN,Clarksville,36.625167,-87.371106,Tennessee
4895,CA,Mojave,35.063182,-118.176446,California
4896,OR,Eugene,44.102657,-123.168516,Oregon
4897,OR,Salem,44.925174,-123.017355,Oregon
4898,PA,New Holland,40.087252,-76.095113,Pennsylvania
4899,TN,Alcoa,35.84029,-83.969116,Tennessee
4900,TN,Brentwood,35.968595,-86.813605,Tennessee
4901,TN,Chattanooga,35.114706,-85.259857,Tennessee
4902,TN,Clarksville,36.589396,-87.294149,Tennessee
4903,TN,Hendersonville,36.305774,-86.619661,Tennessee
4904,TN,Knoxville,36.010769,-83.869347,Tennessee
4905,TN,Memphis,35.199739,-90.007134,Tennessee
4906,TN,Millington,35.34187,-89.908895,Tennessee
4907,TN,Nashville,36.086442864729,-86.7292736,Tennessee
4908,TX,Euless,32.815712,-97.122671,Texas
4909,AL,Hanceville,34.132047,-86.815607,Alabama
4910,AL,Hanceville,34.132047,-86.815607,Alabama
4911,CA,El Cajon,32.812833,-116.970214,California
4912,CA,San Marcos,33.14184360343619,-117.1925014378204,California
4913,CA,Tulare,36.182337,-119.330196,California
4914,FL,Orlando,28.577246,-81.422051,Florida
4915,GA,Covington,33.618609,-83.843952,Georgia
4916,IN,Lafayette,40.373562,-86.780228,Indiana
4917,NC,Charlotte,35.122229,-80.943483,North Carolina
4918,NC,Durham,36.052683,-78.873913,North Carolina
4919,NM,Deming,32.267665,-107.768747,New Mexico
4920,NY,Kirkwood,42.102397,-75.839707,New York
4921,OH,Kenton,40.632595,-83.595769,Ohio
4922,TN,Nashville,36.178328,-86.774899,Tennessee
4923,TX,Amarillo,35.189976,-101.706309,Texas
4924,TX,Rosenberg,29.56087076896888,-95.88803101719668,Texas
4925,TX,Sweetwater,32.4488479581028,-100.439583111084,Texas
4926,VA,Richmond,37.506496,-77.478851,Virginia
4927,VA,Richmond,37.508343,-77.332989,Virginia
4928,WI,Oak Creek,42.914519,-87.914352,Wisconsin
4929,WV,Charleston,38.35893,-81.627186,West Virginia
4930,AR,El Dorado,33.23952,-92.665819,Arkansas
4931,CA,Murrieta,33.555875,-117.178005,California
4932,CA,San Diego,32.814162,-117.151942,California
4933,CA,San Marcos,33.130872,-117.209523,California
4934,CA,Wildomar,33.59637,-117.243511,California
4935,GA,College Park,33.64853,-84.462991,Georgia
4936,IA,Clinton,41.816828,-90.242782,Iowa
4937,IA,Davenport,41.580647,-90.527274,Iowa
4938,IA,Fort Dodge,42.50556,-94.155248,Iowa
4939,IA,Indianola,41.373724,-93.557875,Iowa
4940,IA,Mason City,43.147124,-93.26136,Iowa
4941,IA,Newton,41.697875,-93.013916,Iowa
4942,IA,Sioux City,42.435406,-96.362364,Iowa
4943,NM,Albuquerque,35.026845,-106.647209,New Mexico
4944,NM,Las Cruces,32.309416,-106.763436,New Mexico
